url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,134,62
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,49,35
/PetervanLunteren/AddaxAI/blob/main/previous_versions/v4.3/install.command,21,2
/PetervanLunteren/AddaxAI/issues,15,11
/PetervanLunteren/AddaxAI/blob/main/README.md,11,9
/PetervanLunteren/AddaxAI/tree/main/previous_versions/v4.3,11,1
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,10,8
/PetervanLunteren/AddaxAI/tree/main,8,7
/PetervanLunteren/AddaxAI/tree/main/install_files,8,7
/PetervanLunteren/AddaxAI/tree/main/previous_versions,8,1
