url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,100,66
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,52,31
/PetervanLunteren/AddaxAI/releases,12,11
/PetervanLunteren/AddaxAI/tree/main,12,11
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,11,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,10,7
/PetervanLunteren/AddaxAI/issues,8,7
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,8,5
/PetervanLunteren/AddaxAI/pulls,7,7
/PetervanLunteren/AddaxAI/tree/main/classification_utils,7,5
