url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,192,100
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,62,42
/PetervanLunteren/AddaxAI/releases,32,17
/PetervanLunteren/AddaxAI/issues,19,15
/PetervanLunteren/AddaxAI/pulls,17,17
/PetervanLunteren/AddaxAI/tree/main,17,16
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,17,13
/PetervanLunteren/AddaxAI/tree/main/model_info,16,15
/PetervanLunteren/AddaxAI/tree/main/classification_utils,15,12
/PetervanLunteren/AddaxAI/blob/main/install_files/macos/grant-access.md,14,10
